linha,coluna,valor,motivo
1053,data_emissao_recebimento,,Data inválida — ignorada
1054,data_emissao_recebimento,,Data inválida — ignorada
1055,vencimento,C/APRES,Data inválida — ignorada
1055,data_emissao_recebimento,,Data inválida — ignorada
1056,data_emissao_recebimento,,Data inválida — ignorada
1057,vencimento,C/APRES,Data inválida — ignorada
1057,data_emissao_recebimento,,Data inválida — ignorada
1058,data_emissao_recebimento,,Data inválida — ignorada
1059,data_emissao_recebimento,,Data inválida — ignorada
1060,data_emissao_recebimento,,Data inválida — ignorada
1061,vencimento,C/APRES,Data inválida — ignorada
1061,data_emissao_recebimento,,Data inválida — ignorada
1062,vencimento,C/APRES,Data inválida — ignorada
1062,data_emissao_recebimento,,Data inválida — ignorada
1063,vencimento,C/APRES,Data inválida — ignorada
1063,data_emissao_recebimento,,Data inválida — ignorada
1064,data_emissao_recebimento,,Data inválida — ignorada
1065,vencimento,15DFM,Data inválida — ignorada
1065,data_emissao_recebimento,,Data inválida — ignorada
1066,data_emissao_recebimento,,Data inválida — ignorada
1067,vencimento,C/APRES,Data inválida — ignorada
1067,data_emissao_recebimento,,Data inválida — ignorada
1068,vencimento,C/APRES,Data inválida — ignorada
1068,data_emissao_recebimento,,Data inválida — ignorada
1069,data_emissao_recebimento,,Data inválida — ignorada
1070,data_emissao_recebimento,,Data inválida — ignorada
1071,data_emissao_recebimento,,Data inválida — ignorada
1072,vencimento,C/APRES,Data inválida — ignorada
1072,data_emissao_recebimento,,Data inválida — ignorada
1073,data_emissao_recebimento,,Data inválida — ignorada
1074,vencimento,C/APRES,Data inválida — ignorada
1074,data_emissao_recebimento,,Data inválida — ignorada
1075,vencimento,15DFM,Data inválida — ignorada
1075,data_emissao_recebimento,,Data inválida — ignorada
1076,vencimento,15DFM,Data inválida — ignorada
1076,data_emissao_recebimento,,Data inválida — ignorada
1077,vencimento,C/APRES,Data inválida — ignorada
1077,data_emissao_recebimento,,Data inválida — ignorada
1078,data_emissao_recebimento,,Data inválida — ignorada
1079,data_emissao_recebimento,,Data inválida — ignorada
1080,data_emissao_recebimento,,Data inválida — ignorada
1081,data_emissao_recebimento,,Data inválida — ignorada
1082,data_emissao_recebimento,,Data inválida — ignorada
1083,data_emissao_recebimento,,Data inválida — ignorada
1084,data_emissao_recebimento,,Data inválida — ignorada
1085,data_emissao_recebimento,,Data inválida — ignorada
1086,data_emissao_recebimento,,Data inválida — ignorada
1087,data_emissao_recebimento,,Data inválida — ignorada
1088,data_emissao_recebimento,,Data inválida — ignorada
1089,data_emissao_recebimento,,Data inválida — ignorada
1090,data_emissao_recebimento,,Data inválida — ignorada
1091,data_emissao_recebimento,,Data inválida — ignorada
1092,data_emissao_recebimento,,Data inválida — ignorada
1093,data_emissao_recebimento,,Data inválida — ignorada
1094,vencimento,C/APRES,Data inválida — ignorada
1094,data_emissao_recebimento,,Data inválida — ignorada
1095,vencimento,C/APRES,Data inválida — ignorada
1095,data_emissao_recebimento,,Data inválida — ignorada
1096,vencimento,C/APRES,Data inválida — ignorada
1096,data_emissao_recebimento,,Data inválida — ignorada
1097,data_emissao_recebimento,,Data inválida — ignorada
1098,data_emissao_recebimento,,Data inválida — ignorada
1099,data_emissao_recebimento,,Data inválida — ignorada
1100,data_final_veiculacao,99/99/9999,Data inválida — ignorada
1100,data_emissao_recebimento,,Data inválida — ignorada
1100,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
1101,data_emissao_recebimento,,Data inválida — ignorada
1102,data_emissao_recebimento,,Data inválida — ignorada
1103,data_emissao_recebimento,,Data inválida — ignorada
1104,data_emissao_recebimento,,Data inválida — ignorada
1105,data_emissao_recebimento,,Data inválida — ignorada
1106,data_emissao_recebimento,,Data inválida — ignorada
1107,data_emissao_recebimento,,Data inválida — ignorada
1108,data_emissao_recebimento,,Data inválida — ignorada
1109,data_emissao_recebimento,,Data inválida — ignorada
1110,data_emissao_recebimento,,Data inválida — ignorada
1111,data_emissao_recebimento,,Data inválida — ignorada
1112,data_emissao_recebimento,,Data inválida — ignorada
1113,vencimento,C/APRES,Data inválida — ignorada
1113,data_emissao_recebimento,,Data inválida — ignorada
1114,data_emissao_recebimento,,Data inválida — ignorada
1115,data_emissao_recebimento,,Data inválida — ignorada
1116,data_emissao_recebimento,,Data inválida — ignorada
1117,data_emissao_recebimento,,Data inválida — ignorada
1118,data_emissao_recebimento,,Data inválida — ignorada
1119,data_emissao_recebimento,,Data inválida — ignorada
1120,data_emissao_recebimento,,Data inválida — ignorada
1121,data_emissao_recebimento,,Data inválida — ignorada
1122,data_emissao_recebimento,,Data inválida — ignorada
1123,data_emissao_recebimento,,Data inválida — ignorada
1124,data_emissao_recebimento,,Data inválida — ignorada
1125,data_emissao_recebimento,,Data inválida — ignorada
1126,data_emissao_recebimento,,Data inválida — ignorada
1127,data_emissao_recebimento,,Data inválida — ignorada
1128,vencimento,15DFM,Data inválida — ignorada
1128,data_emissao_recebimento,,Data inválida — ignorada
1129,vencimento,C/APRES,Data inválida — ignorada
1129,data_emissao_recebimento,,Data inválida — ignorada
1130,vencimento,C/APRES,Data inválida — ignorada
1130,data_emissao_recebimento,,Data inválida — ignorada
1131,data_emissao_recebimento,,Data inválida — ignorada
1132,vencimento,C/APRES,Data inválida — ignorada
1132,data_emissao_recebimento,,Data inválida — ignorada
1133,vencimento,C/APRES,Data inválida — ignorada
1133,data_emissao_recebimento,,Data inválida — ignorada
1134,vencimento,15DFM,Data inválida — ignorada
1134,data_emissao_recebimento,,Data inválida — ignorada
1135,data_emissao_recebimento,,Data inválida — ignorada
1136,vencimento,C/APRES,Data inválida — ignorada
1136,data_emissao_recebimento,,Data inválida — ignorada
1137,vencimento,15DFM,Data inválida — ignorada
1137,data_emissao_recebimento,,Data inválida — ignorada
1138,data_emissao_recebimento,,Data inválida — ignorada
1139,data_emissao_recebimento,,Data inválida — ignorada
1140,data_emissao_recebimento,,Data inválida — ignorada
1141,data_emissao_recebimento,,Data inválida — ignorada
1142,data_emissao_recebimento,,Data inválida — ignorada
1143,data_emissao_recebimento,,Data inválida — ignorada
1144,data_emissao_recebimento,,Data inválida — ignorada
1145,data_emissao_recebimento,,Data inválida — ignorada
1146,data_emissao_recebimento,,Data inválida — ignorada
1147,data_emissao_recebimento,,Data inválida — ignorada
1148,data_emissao_recebimento,,Data inválida — ignorada
1149,data_emissao_recebimento,,Data inválida — ignorada
1150,data_emissao_recebimento,,Data inválida — ignorada
1151,data_emissao_recebimento,,Data inválida — ignorada
1152,data_emissao_recebimento,,Data inválida — ignorada
1153,data_emissao_recebimento,,Data inválida — ignorada
1154,data_emissao_recebimento,,Data inválida — ignorada
1155,data_emissao_recebimento,,Data inválida — ignorada
1156,data_emissao_recebimento,,Data inválida — ignorada
1157,data_emissao_recebimento,,Data inválida — ignorada
1158,vencimento,C/APRES,Data inválida — ignorada
1158,data_emissao_recebimento,,Data inválida — ignorada
1159,data_emissao_recebimento,,Data inválida — ignorada
1160,data_emissao_recebimento,,Data inválida — ignorada
1161,data_emissao_recebimento,,Data inválida — ignorada
1162,data_emissao_recebimento,,Data inválida — ignorada
1163,data_emissao_recebimento,,Data inválida — ignorada
1164,vencimento,C/APRES,Data inválida — ignorada
1164,data_emissao_recebimento,,Data inválida — ignorada
1165,vencimento,C/APRES,Data inválida — ignorada
1165,data_emissao_recebimento,,Data inválida — ignorada
1166,data_emissao_recebimento,,Data inválida — ignorada
1167,vencimento,C/APRES,Data inválida — ignorada
1167,data_emissao_recebimento,,Data inválida — ignorada
1168,data_emissao_recebimento,,Data inválida — ignorada
1169,vencimento,99/99/9999,Data inválida — ignorada
1169,data_emissao_recebimento,,Data inválida — ignorada
1170,data_emissao_recebimento,,Data inválida — ignorada
1171,data_emissao_recebimento,,Data inválida — ignorada
1172,data_emissao_recebimento,,Data inválida — ignorada
1173,data_emissao_recebimento,,Data inválida — ignorada
1174,data_emissao_recebimento,,Data inválida — ignorada
1175,data_emissao_recebimento,,Data inválida — ignorada
1176,data_emissao_recebimento,,Data inválida — ignorada
1177,data_emissao_recebimento,,Data inválida — ignorada
1178,data_emissao_recebimento,,Data inválida — ignorada
1179,data_emissao_recebimento,,Data inválida — ignorada
1180,data_emissao_recebimento,,Data inválida — ignorada
1181,data_emissao_recebimento,,Data inválida — ignorada
1182,data_emissao_recebimento,,Data inválida — ignorada
1183,data_emissao_recebimento,,Data inválida — ignorada
1184,data_emissao_recebimento,,Data inválida — ignorada
1185,data_emissao_recebimento,,Data inválida — ignorada
1186,data_emissao_recebimento,,Data inválida — ignorada
1187,data_emissao_recebimento,,Data inválida — ignorada
1188,data_emissao_recebimento,,Data inválida — ignorada
1189,data_emissao_recebimento,,Data inválida — ignorada
1190,data_emissao_recebimento,,Data inválida — ignorada
1191,data_emissao_recebimento,,Data inválida — ignorada
1192,vencimento,15DFM,Data inválida — ignorada
1192,data_emissao_recebimento,,Data inválida — ignorada
1193,data_emissao_recebimento,,Data inválida — ignorada
1194,vencimento,Permuta,Data inválida — ignorada
1194,data_emissao_recebimento,,Data inválida — ignorada
1195,data_emissao_recebimento,,Data inválida — ignorada
1196,data_emissao_recebimento,,Data inválida — ignorada
1197,data_emissao_recebimento,,Data inválida — ignorada
1198,data_emissao_recebimento,,Data inválida — ignorada
1199,data_emissao_recebimento,,Data inválida — ignorada
1200,data_emissao_recebimento,,Data inválida — ignorada
1201,data_emissao_recebimento,,Data inválida — ignorada
1202,data_emissao_recebimento,,Data inválida — ignorada
1203,vencimento,C/APRES,Data inválida — ignorada
1203,data_emissao_recebimento,,Data inválida — ignorada
1204,data_emissao_recebimento,,Data inválida — ignorada
1205,data_emissao_recebimento,,Data inválida — ignorada
1206,data_emissao_recebimento,,Data inválida — ignorada
1207,data_emissao_recebimento,,Data inválida — ignorada
1208,vencimento,C/APRES,Data inválida — ignorada
1208,data_emissao_recebimento,,Data inválida — ignorada
1209,vencimento,C/APRES,Data inválida — ignorada
1209,data_emissao_recebimento,,Data inválida — ignorada
1210,data_emissao_recebimento,,Data inválida — ignorada
1211,vencimento,C/APRES,Data inválida — ignorada
1211,data_emissao_recebimento,,Data inválida — ignorada
1212,vencimento,C/APRES,Data inválida — ignorada
1212,data_emissao_recebimento,,Data inválida — ignorada
1213,data_emissao_recebimento,,Data inválida — ignorada
1214,data_emissao_recebimento,,Data inválida — ignorada
1215,data_emissao_recebimento,,Data inválida — ignorada
1216,data_emissao_recebimento,,Data inválida — ignorada
1217,data_emissao_recebimento,,Data inválida — ignorada
1218,vencimento,C/APRES.,Data inválida — ignorada
1218,data_emissao_recebimento,,Data inválida — ignorada
1219,data_emissao_recebimento,,Data inválida — ignorada
1220,data_emissao_recebimento,,Data inválida — ignorada
1221,data_emissao_recebimento,,Data inválida — ignorada
1222,data_emissao_recebimento,,Data inválida — ignorada
1223,data_emissao_recebimento,,Data inválida — ignorada
1224,data_emissao_recebimento,,Data inválida — ignorada
1225,data_emissao_recebimento,,Data inválida — ignorada
1226,data_emissao_recebimento,,Data inválida — ignorada
1227,data_emissao_recebimento,,Data inválida — ignorada
1228,data_emissao_recebimento,,Data inválida — ignorada
1229,data_emissao_recebimento,,Data inválida — ignorada
1230,data_emissao_recebimento,,Data inválida — ignorada
1231,vencimento,C/APRES,Data inválida — ignorada
1231,data_emissao_recebimento,,Data inválida — ignorada
1232,data_emissao_recebimento,,Data inválida — ignorada
1233,data_emissao_recebimento,,Data inválida — ignorada
1234,data_emissao_recebimento,,Data inválida — ignorada
1235,data_emissao_recebimento,,Data inválida — ignorada
1236,data_emissao_recebimento,,Data inválida — ignorada
1237,data_emissao_recebimento,,Data inválida — ignorada
1238,data_emissao_recebimento,,Data inválida — ignorada
1239,data_emissao_recebimento,,Data inválida — ignorada
1240,data_emissao_recebimento,,Data inválida — ignorada
1241,data_emissao_recebimento,,Data inválida — ignorada
1242,data_emissao_recebimento,,Data inválida — ignorada
